Date,Price,Open,High,Low
2022-04-28,24.8282,22.5181,25.527,21.7416
2022-04-27,21.3048,20.9845,22.8966,20.8487
2022-04-26,21.7707,23.9837,24.1681,21.6931
2022-04-25,24.9155,23.1878,25.0029,22.984
2022-04-22,23.7314,25.3329,25.7794,23.6537
2022-04-21,25.4396,28.73,29.6715,25.0514
2022-04-20,27.6623,29.1862,29.9433,27.41
2022-04-19,27.905,25.8958,28.0409,25.4493
2022-04-18,26.187,24.5176,26.8567,24.4205
2022-04-14,24.8573,27.7109,27.7788,24.7893
2022-04-13,27.2061,25.9832,27.7012,25.5367
2022-04-12,25.4688,27.2159,27.9923,25.0999
2022-04-11,25.7114,26.2452,26.8955,25.5658
2022-04-08,27.4585,28.9824,29.0794,27.3226
2022-04-07,29.6133,29.3609,30.4965,27.8176
2022-04-06,29.6133,29.9433,31.1565,28.6912
2022-04-05,31.9136,35.9999,36.1454,31.5739
2022-04-04,36.8443,35.5048,37.0966,35.1069
2022-04-01,35.2234,37.9217,38.174,33.6024
2022-03-31,37.6402,40.0473,40.6102,37.2908
2022-03-30,40.1346,43.3959,43.8715,39.4843
2022-03-29,44.2403,43.5221,44.648,41.8429
2022-03-28,41.4547,39.989,41.5517,38.1643
2022-03-25,40.7752,40.8335,41.1247,38.5817
2022-03-24,40.8529,36.7084,41.0082,36.2037
2022-03-23,35.6116,37.3781,38.8146,35.5146
2022-03-22,38.4264,37.6499,39.8143,37.4946
2022-03-21,37.8469,37.5558,38.7882,35.7896
2022-03-18,38.0119,35.5276,38.4971,34.5474
2022-03-17,35.8575,34.2078,35.9061,33.3053
2022-03-16,35.2267,32.0631,35.3238,31.1121
2022-03-15,30.5784,27.6088,30.7822,27.1819
2022-03-14,27.0848,29.1227,29.9379,26.4928
2022-03-11,29.7826,33.15,33.4023,29.5982
2022-03-10,31.7817,32.0922,32.2184,29.8894
2022-03-09,33.8973,33.1112,34.6057,32.0923
2022-03-08,30.2387,28.7928,33.3247,27.638
2022-03-07,28.7054,33.7905,34.5474,28.6278
2022-03-04,33.742,35.547,36.3136,32.3737
2022-03-03,36.4398,39.4481,39.6616,35.7314
2022-03-02,38.9338,36.3622,39.6713,36.1293
2022-03-01,35.4985,39.5743,40.0789,34.3048
2022-02-28,39.7975,39.0114,40.9814,37.4199
2022-02-25,40.5447,38.8174,40.603,37.0318
2022-02-24,38.7591,30.8695,38.8659,30.6172
2022-02-23,34.8483,38.8853,40.0789,34.5766
2022-02-22,37.4685,37.0997,40.3312,35.7411
2022-02-18,38.4583,39.9236,40.1274,36.6533
2022-02-17,39.6616,42.8155,43.0776,39.4675
2022-02-16,44.737,42.767,45.1252,41.7675
2022-02-15,44.6497,40.6612,44.9214,40.438
2022-02-14,38.4195,38.5747,40.6127,36.7406
2022-02-11,38.371,45.1834,46.2412,37.2841
2022-02-10,45.0475,46.1732,50.6664,44.2324
2022-02-09,49.5115,46.9981,49.7153,45.329
2022-02-08,45.2222,41.4861,45.4939,41.2823
2022-02-07,42.1265,42.3497,44.1741,41.5928
2022-02-04,42.175,40.8359,43.2037,39.1764
2022-02-03,41.3696,44.2324,46.3867,40.9038
2022-02-02,47.8812,47.0369,48.0365,45.0864
2022-02-01,44.5526,44.5332,44.737,41.0397
2022-01-31,43.2619,37.8372,43.4269,37.1676
2022-01-28,37.2744,35.2947,37.2744,32.1214
2022-01-27,35.285,42.1168,42.1654,34.9356
2022-01-26,40.8747,42.4856,45.7074,38.9144
2022-01-25,39.0017,40.535,42.0683,38.2157
2022-01-24,44.1062,39.7878,44.1353,35.5373
2022-01-21,42.4177,43.883,47.4833,42.1168
2022-01-20,44.6303,50.579,51.6271,44.4556
2022-01-19,49.3175,55.7805,56.4404,49.2301
2022-01-18,54.3249,59.1091,59.5652,53.8591
2022-01-14,62.5736,57.0227,62.6318,56.8286
2022-01-13,58.4201,65.5043,67.1346,57.8185
2022-01-12,62.6706,63.0685,64.4368,60.788
2022-01-11,61.4188,57.3429,61.5643,56.1687
2022-01-10,58.226,55.6447,58.4104,52.2287
2022-01-07,57.9737,63.1558,64.0972,57.3915
2022-01-06,63.6022,62.1951,64.4271,60.0213
2022-01-05,62.1175,67.5325,69.3084,62.0495
2022-01-04,68.9687,70.4341,72.0159,64.0875
2022-01-03,69.9683,67.0085,69.978,66.368
2021-12-31,65.9992,66.6688,68.0274,65.8245
2021-12-30,66.3389,68.4156,69.2307,65.8827
2021-12-29,68.9008,68.3379,70.0944,67.5422
2021-12-28,68.435,71.88,71.88,67.5131
2021-12-27,70.832,66.0866,70.8417,65.9895
2021-12-23,65.4169,64.0486,66.7173,63.971
2021-12-22,63.447,60.623,63.5925,59.7884
2021-12-21,61.6226,59.3614,61.8069,57.0324
2021-12-20,55.8349,54.4669,57.0088,53.8169
2021-12-17,57.2029,55.6311,59.7448,55.1654
2021-12-16,57.4648,66.9534,67.4288,56.2909
2021-12-15,66.0899,59.997,66.3033,57.4745
2021-12-14,59.6866,58.2119,60.5112,57.1835
2021-12-13,60.4821,65.9928,66.6623,60.1523
2021-12-10,65.5854,67.3899,68.3504,63.2278
2021-12-09,63.936,67.3608,69.4565,63.7032
2021-12-08,68.5833,68.8161,69.0781,66.4488
2021-12-07,69.8446,64.7704,70.3588,64.7316
2021-12-06,60.7344,60.2105,61.4038,55.0878
2021-12-03,61.0546,63.936,65.9249,58.891
2021-12-02,61.365,59.4343,62.8106,57.9014
2021-12-01,61.2777,65.5272,68.8452,61.171
2021-11-30,62.7427,65.2749,67.2735,61.0157
2021-11-29,66.3712,62.0442,66.6332,61.3359
2021-11-26,59.541,61.2195,63.0435,58.0663
2021-11-24,64.8868,61.1128,64.9062,59.3858
2021-11-23,62.8106,62.8979,64.6249,59.5216
2021-11-22,63.48,67.4675,70.3296,63.286
2021-11-19,66.5653,65.8376,67.7877,64.8868
2021-11-18,65.9541,65.8473,66.8466,64.0622
2021-11-17,62.5972,64.0331,64.1592,61.8016
2021-11-16,64.1786,60.521,64.4503,60.162
2021-11-15,61.3165,62.8009,62.8106,59.4343
2021-11-12,61.462,60.3657,62.3352,59.347
2021-11-11,59.803,58.9104,60.1426,57.6006
2021-11-10,56.223,58.2604,60.6374,55.3692
2021-11-09,61.5105,63.3248,63.6741,59.5798
2021-11-08,61.6464,60.2493,62.7815,59.6575
2021-11-05,59.0948,58.2507,60.5403,57.4454
2021-11-04,57.3193,53.7684,58.0469,52.9437
2021-11-03,52.0705,50.5182,52.2063,49.8876
2021-11-02,50.2757,48.3353,50.2757,48.3256
2021-11-01,48.4711,46.3658,48.4711,46.0359
2021-10-29,46.2299,44.6,46.2299,44.2604
2021-10-28,45.5993,44.4739,45.6963,44.2119
2021-10-27,42.776,42.9119,44.2507,42.2618
2021-10-26,43.6201,44.6485,45.0657,43.2126
2021-10-25,43.7171,43.2708,44.3089,42.8439
2021-10-22,42.7372,43.5037,44.8522,42.4656
2021-10-21,44.2313,42.0387,44.3574,42.0096
2021-10-20,42.8827,42.8148,43.397,42.3297
2021-10-19,43.1059,41.8252,43.1544,41.3595
2021-10-18,41.5827,39.9139,41.6894,39.2348
2021-10-15,40.5931,40.7774,41.0297,40.0692
2021-10-14,39.8266,38.4586,39.8557,38.1676
2021-10-13,36.528,36.5765,37.1586,36.1302
2021-10-12,35.9458,38.0415,38.1385,35.3831
2021-10-11,37.2362,37.6049,39.1863,37.2168
2021-10-08,38.1579,39.6811,39.846,37.9153
2021-10-07,39.1863,39.3221,40.7774,39.0699
2021-10-06,37.8959,36.2078,37.9735,35.8197
2021-10-05,37.4981,36.4794,38.2161,36.1496
2021-10-04,35.9167,38.1385,38.3422,35.4801
2021-10-01,38.8758,39.293,39.4871,36.9257
2021-09-30,38.8467,39.8363,40.6998,38.8079
2021-09-29,38.9243,41.2916,41.408,38.5945
2021-09-28,40.9715,43.5619,44.4254,40.7968
2021-09-27,46.2687,45.1336,46.7441,44.2022
2021-09-24,46.521,45.4635,46.7926,45.3859
2021-09-23,46.6665,45.4926,47.1031,45.0366
2021-09-22,44.8814,43.135,45.1821,42.6984
2021-09-21,42.3006,42.7275,43.1932,41.0879
2021-09-20,42.0096,42.4462,42.8827,39.9333
2021-09-17,45.3568,47.1904,47.2001,44.6
2021-09-16,47.6076,46.3172,48.0539,45.6187
2021-09-15,47.1419,46.6277,47.2486,45.3665
2021-09-14,46.4434,46.9576,47.5106,45.7351
2021-09-13,46.4434,46.3755,46.7344,44.5612
2021-09-10,45.2015,45.25,47.1807,45.1239
2021-09-09,44.1925,43.5716,44.8814,43.5522
2021-09-08,43.6104,44.7261,44.9881,42.4559
2021-09-07,45.3761,45.9486,45.9971,44.5515
2021-09-03,45.8321,44.7649,46.424,44.5903
2021-09-02,44.9202,44.9687,45.3276,44.338
2021-09-01,44.5903,45.8224,45.8904,44.4642
2021-08-31,45.1627,46.3464,46.5404,44.0179
2021-08-30,46.3172,46.3561,47.5397,45.7254
2021-08-27,45.8904,43.5134,46.0844,43.3581
2021-08-26,43.3484,43.1932,43.9791,42.4074
2021-08-25,43.4455,42.8633,44.2895,42.7954
2021-08-24,42.4268,42.6693,43.1156,42.0872
2021-08-23,42.3879,40.1662,42.485,40.1662
2021-08-20,39.2251,38.7691,39.5356,37.8474
2021-08-19,38.4489,37.0421,39.0602,36.0331
2021-08-18,37.5079,39.0893,39.7393,37.4302
2021-08-17,39.2542,40.6804,40.6998,38.1676
2021-08-16,41.7282,41.6312,42.1357,40.6804
2021-08-13,42.1842,41.2334,42.3006,41.0297
2021-08-12,41.3498,42.1454,42.2036,40.3214
2021-08-11,42.8536,43.7171,43.7753,41.1655
2021-08-10,43.1253,44.9881,45.1821,42.2036
2021-08-09,44.7746,45.5023,45.8613,44.1828
2021-08-06,45.2403,44.9493,45.8612,44.8231
2021-08-05,45.7642,46.7344,46.7538,45.056
2021-08-04,46.1911,44.7843,46.715,44.6776
2021-08-03,44.6,43.9403,44.6097,42.3103
2021-08-02,43.8626,43.8432,45.4926,43.5425
2021-07-30,43.0671,40.9326,43.1738,40.8162
2021-07-29,42.1551,40.0013,42.3879,40.0013
2021-07-28,39.9527,38.3616,40.2632,37.8571
2021-07-27,37.9832,39.5841,39.6326,35.616
2021-07-26,40.2147,39.3706,40.5446,39.3706
2021-07-23,40.3117,40.0595,40.3699,38.7594
2021-07-22,39.5259,39.6811,40.3796,38.7109
2021-07-21,40.6028,37.5175,40.6028,37.4496
2021-07-20,37.1974,36.1302,37.9153,34.7816
2021-07-19,35.7421,34.1607,35.8294,33.6756
2021-07-16,35.6645,38.837,39.2445,35.4995
2021-07-15,38.2452,40.5446,40.5543,37.4011
2021-07-14,40.9035,42.2424,43.4552,40.6125
2021-07-13,41.3498,41.476,42.029,40.8453
2021-07-12,42.0387,40.9035,42.0387,40.564
2021-07-09,40.5252,38.9825,40.6901,38.0803
2021-07-08,38.5945,37.4011,39.1766,36.6347
2021-07-07,40.011,42.4947,42.6014,39.4774
2021-07-06,41.7573,42.3394,42.8245,40.1274
2021-07-02,42.029,42.2715,42.3976,40.9909
2021-07-01,41.3013,42.8342,43.0477,40.8744
2021-06-30,43.2126,43.0477,43.397,42.3685
2021-06-29,43.3096,42.0193,43.3581,41.6021
2021-06-28,42.3491,40.2632,42.7663,40.2147
2021-06-25,39.4482,39.943,40.4475,39.0893
2021-06-24,39.8557,38.6915,40.0013,38.6915
2021-06-23,37.8862,37.4496,38.4489,37.4496
2021-06-22,37.4496,36.7705,37.6728,36.2854
2021-06-21,36.9839,36.4309,37.0227,35.4995
2021-06-18,36.2078,38.1191,38.4004,35.6548
2021-06-17,39.1087,37.537,39.943,37.4981
2021-06-16,38.0124,39.2833,39.6714,36.9354
2021-06-15,38.8467,39.5841,40.3602,38.5557
2021-06-14,39.943,38.6236,39.943,37.8959
2021-06-11,38.3131,37.8862,38.3131,37.4205
2021-06-10,37.8765,36.6735,38.1967,36.4018
2021-06-09,36.5765,37.4108,37.731,36.4988
2021-06-08,37.0325,38.6139,38.7788,36.1884
2021-06-07,37.7504,38.09,38.2646,37.0131
2021-06-04,38.5557,36.9451,38.7982,36.916
2021-06-03,36.0137,36.7026,37.1392,35.4316
2021-06-02,38.0221,37.1295,38.4004,36.7802
2021-06-01,37.1974,38.3422,39.3318,36.6153
2021-05-28,37.6243,36.9354,38.0997,36.7511
2021-05-27,36.7317,35.7809,37.1198,35.616
2021-05-26,36.072,35.9264,36.5571,35.1115
2021-05-25,35.8391,36.2175,36.625,35.16
2021-05-24,35.4413,33.9569,36.0332,33.8696
2021-05-21,33.1226,34.248,34.2868,32.8024
2021-05-20,33.6077,31.774,33.9375,31.6964
2021-05-19,31.0948,27.6118,31.2113,27.379
2021-05-18,29.3873,30.765,31.124,29.3194
2021-05-17,30.1732,30.0567,30.1732,28.5529
2021-05-14,30.9784,29.5813,31.7061,28.6985
2021-05-13,28.4559,28.6499,29.591,27.4566
2021-05-12,27.2917,29.203,29.6492,26.9812
2021-05-11,31.1531,28.1551,31.3471,27.835
2021-05-10,30.9784,34.9271,34.9271,30.9299
2021-05-07,35.8294,35.4219,36.4309,34.8398
2021-05-06,34.345,33.1808,34.345,32.1718
2021-05-05,33.5203,34.0248,34.7234,32.7442
2021-05-04,32.9576,33.3845,33.4233,31.0463
2021-05-03,34.5488,36.5959,36.6638,34.0345
2021-04-30,35.8003,37.2071,38.0027,35.4704
2021-04-29,39.1087,39.9721,39.9916,37.3332
2021-04-28,38.2452,39.4676,39.4773,38.1385
2021-04-27,40.108,41.5051,41.6312,39.7393
2021-04-26,40.9521,38.8952,41.1946,38.8079
2021-04-23,38.9534,37.178,39.3609,37.1586
2021-04-22,36.8481,39.1669,39.3997,36.1593
2021-04-21,39.5356,36.7996,39.555,36.2272
2021-04-20,36.5862,37.8474,38.3519,35.9361
2021-04-19,38.4198,40.5252,41.0297,37.1101
2021-04-16,41.476,42.2133,42.3394,41.214
2021-04-15,42.1745,41.0879,42.3589,40.3796
2021-04-14,40.0401,41.1267,42.1745,39.4191
2021-04-13,41.4177,42.6887,42.8148,40.3311
2021-04-12,41.8058,42.4171,42.485,40.5543
2021-04-09,43.1544,42.5238,43.1738,41.8446
2021-04-08,43.4552,43.4163,43.6589,42.3006
2021-04-07,42.0872,42.679,42.6887,41.0782
2021-04-06,42.0872,42.8051,43.6298,40.8162
2021-04-05,43.6589,43.2029,43.95,41.6312
2021-04-01,41.1461,38.8564,41.1752,38.8564
2021-03-31,37.0713,35.3443,37.8183,35.2667
2021-03-30,34.4614,34.0733,34.7137,33.2584
2021-03-29,34.7234,35.2958,35.81,33.4718
2021-03-26,36.5668,31.8322,36.6153,31.7352
2021-03-25,31.8322,30.0082,32.1912,29.203
2021-03-24,31.6188,34.5682,35.0533,31.5799
2021-03-23,33.0158,36.2563,36.3824,32.5113
2021-03-22,35.8818,34.8538,37.0455,34.5435
2021-03-19,33.6998,32.9822,34.5726,31.4014
2021-03-18,32.6912,35.649,35.8042,32.4391
2021-03-17,37.2589,34.2138,37.9668,33.467
2021-03-16,35.8624,35.7169,37.4237,35.1351
2021-03-15,34.495,32.7785,34.5532,32.1772
2021-03-12,32.41,31.5372,32.5749,30.8874
2021-03-11,33.4283,32.2936,33.981,31.8572
2021-03-10,29.7916,33.1567,33.1567,29.6946
2021-03-09,31.4693,29.4231,32.0803,29.0933
2021-03-08,26.6883,31.7214,31.9348,26.6689
2021-03-05,31.7602,31.2463,31.9639,26.892
2021-03-04,29.074,33.7774,34.1265,27.5805
2021-03-03,33.9519,37.7244,37.8117,33.7677
2021-03-02,37.3849,41.6423,41.6908,37.288
2021-03-01,41.2718,39.3652,41.2718,38.3547
2021-02-26,37.5408,36.7966,38.5009,34.7213
2021-02-25,35.1241,40.796,41.7095,34.6243
2021-02-24,42.4233,37.8045,42.5086,36.9162
2021-02-23,38.7704,37.3332,39.5126,34.0095
2021-02-22,39.5734,42.6735,43.578,38.9657
2021-02-19,44.4146,43.2954,45.1121,42.8868
2021-02-18,41.3953,40.9279,41.9584,39.781
2021-02-17,42.6806,43.737,44.359,40.8652
2021-02-16,45.1742,45.9061,46.4065,44.4262
2021-02-12,44.3887,42.1737,44.6227,41.7044
2021-02-11,42.8299,39.6491,42.8299,39.6491
2021-02-10,38.7879,39.4377,40.0635,37.2169
2021-02-09,38.4246,38.4388,39.3148,37.8634
2021-02-08,38.9204,36.3292,38.9204,36.3137
2021-02-05,35.6129,37.1748,37.1748,35.4797
2021-02-04,36.4035,35.2385,36.4708,34.4556
2021-02-03,35.5256,38.2739,38.5939,35.4661
2021-02-02,37.8679,37.95,37.9765,36.3344
2021-02-01,36.2193,34.0256,36.3932,33.5899
2021-01-29,32.3912,34.2694,34.7387,31.9063
2021-01-28,34.0722,33.9429,35.4713,33.1406
2021-01-27,32.1423,35.7525,35.929,31.5553
2021-01-26,37.875,39.8062,39.8062,37.8214
2021-01-25,39.7273,40.7436,40.8665,37.4599
2021-01-22,39.5573,40.7307,41.1923,39.5417
2021-01-21,41.8543,41.1076,42.2048,39.8553
2021-01-20,40.0706,41.8589,42.206,39.7137
2021-01-19,40.4074,38.3198,40.5322,38.2202
2021-01-15,36.6809,38.9773,39.095,35.9839
2021-01-14,39.1661,38.0347,40.3551,38.0347
2021-01-13,36.7733,37.4535,37.7567,36.2697
2021-01-12,36.6757,36.527,37.5873,35.5967
2021-01-11,35.9691,33.9086,36.7294,33.8782
2021-01-08,34.7051,36.3738,36.7953,33.5828
2021-01-07,34.676,32.6292,35.0297,32.5994
2021-01-06,31.234,30.5752,33.1283,30.3385
2021-01-05,31.4654,29.5239,31.523,29.5239
2021-01-04,29.7424,30.7148,32.6376,29.0261
2020-12-31,30.1588,29.8446,30.2409,29.2653
2020-12-30,29.8414,28.7753,29.9577,28.7054
2020-12-29,28.3744,28.964,28.964,27.4292
2020-12-28,28.5942,29.6966,29.8045,28.4805
2020-12-24,28.7578,28.2852,28.7643,28.152
2020-12-23,27.9509,28.7281,28.8987,27.9134
2020-12-22,28.5438,28.8031,28.9194,27.8857
2020-12-21,28.6498,28.1203,28.7933,27.3123
2020-12-18,29.2251,29.8011,29.9304,28.6608
2020-12-17,29.6117,29.9814,30.0506,29.2652
2020-12-16,29.4539,29.7785,29.7901,28.7952
2020-12-15,29.5192,29.3628,29.7565,28.8482
2020-12-14,28.3375,28.1093,28.7829,27.9264
2020-12-11,27.309,27.5515,27.9839,26.4396
2020-12-10,28.2852,27.7519,28.9174,27.2806
2020-12-09,28.3401,30.6479,31.1858,27.7499
2020-12-08,30.9905,30.4967,31.2944,30.0997
2020-12-07,30.6046,30.7733,30.7733,29.7571
2020-12-04,30.2096,28.3485,30.2471,28.0996
2020-12-03,27.8883,28.3446,28.7855,27.7654
2020-12-02,27.8462,27.3627,28.2192,27.2153
2020-12-01,27.6361,26.9044,28.055,26.6982
2020-11-30,26.2437,25.4402,26.3271,24.5022
2020-11-27,25.2928,24.9411,25.7983,24.9405
2020-11-25,24.4511,24.5972,25.0769,24.1563
2020-11-24,24.7155,24.7588,24.7911,23.572
2020-11-23,24.3225,23.6928,24.5248,23.3535
2020-11-20,23.2694,23.6314,24.221,23.1828
2020-11-19,23.6534,22.5286,23.6657,21.9927
2020-11-18,22.6042,23.1931,23.7122,22.5667
2020-11-17,23.0942,23.4233,23.4814,22.5751
2020-11-16,23.6709,22.5641,23.7051,22.3993
2020-11-13,22.045,21.9726,22.6049,21.6029
2020-11-12,21.2564,22.1498,22.3928,20.9261
2020-11-11,22.1123,20.8776,22.217,20.8472
2020-11-10,19.9396,21.3288,21.6165,19.7877
2020-11-09,21.9099,24.2048,24.8222,21.8699
2020-11-06,22.7801,21.4775,22.9617,21.2687
2020-11-05,21.6656,20.6862,21.8085,20.6798
2020-11-04,19.1412,18.3881,19.3629,17.7287
2020-11-03,17.3254,16.8076,17.7055,16.7701
2020-11-02,16.3525,16.622,16.8722,15.9258
2020-10-30,16.0932,16.3828,16.6634,15.5218
2020-10-29,16.9168,15.7739,17.3544,15.6427
2020-10-28,15.6692,16.5567,16.5671,15.6058
2020-10-27,17.401,17.955,18.0992,17.189
2020-10-26,17.5826,18.3105,18.553,16.8722
2020-10-23,18.7824,18.8885,18.8885,18.264
2020-10-22,19.0617,19.1276,19.3164,18.339
2020-10-21,18.9951,19.544,19.6358,18.9563
2020-10-20,19.405,19.7431,19.8982,19.2414
2020-10-19,19.467,20.2337,20.6177,19.2434
2020-10-16,19.7857,20.5686,20.5731,19.7463
2020-10-15,20.0721,19.2001,20.1975,18.9816
2020-10-14,20.2318,20.6914,20.9377,19.873
2020-10-13,20.5576,20.6061,21.0185,20.202
2020-10-12,20.5821,20.4496,20.8996,20.1704
2020-10-09,19.7256,19.4121,19.8743,19.319
2020-10-08,18.7424,18.5885,18.8432,18.3778
2020-10-07,18.1134,17.8134,18.2136,17.794
2020-10-06,17.0829,17.3208,18.3164,16.8728
2020-10-05,17.3797,16.2814,17.3816,16.26
2020-10-02,15.834,16.1656,16.9226,15.79
2020-10-01,17.3835,16.9905,17.5303,16.8147
2020-09-30,16.3673,16.1941,16.8709,16.0965
2020-09-29,16.3453,16.1042,16.7481,16.1042
2020-09-28,16.2102,15.5547,16.2251,15.2839
2020-09-25,14.9865,14.4442,15.0783,13.7925
2020-09-24,14.3666,13.6671,14.94,13.64
2020-09-23,13.9587,14.9956,15.3078,13.83
2020-09-22,15.0815,14.8915,15.1042,14.1099
2020-09-21,14.5541,13.7589,14.576,13.4725
2020-09-18,14.6245,15.5289,15.7112,14.0796
2020-09-17,15.3395,14.3019,15.4869,14.1132
2020-09-16,15.4099,16.0887,16.2729,15.3531
2020-09-15,15.8883,15.664,16.1799,15.6097
2020-09-14,15.1113,15.0816,15.3731,14.7486
2020-09-11,14.2127,14.5734,15.0059,13.7609
2020-09-10,14.2625,15.3692,15.5916,13.9891
2020-09-09,14.8805,14.748,15.2108,14.2218
2020-09-08,13.7441,14.2625,15.1391,13.7027
