Date,Price,Open,High,Low
2022-06-07,36.9683,34.534,37.1442,34.3026
2022-06-06,35.6355,36.9406,37.681,35.1264
2022-06-03,35.654,36.2278,37.0239,35.1449
2022-06-02,38.403,35.0431,38.4215,34.571
2022-06-01,35.8484,37.3015,38.0605,35.0246
2022-05-31,36.2186,36.5518,37.2553,35.0894
2022-05-27,36.9683,34.5803,36.9683,34.5803
2022-05-26,33.5806,30.7576,33.9786,30.5724
2022-05-25,31.3037,29.6191,31.9979,29.5821
2022-05-24,30.2577,30.2022,30.8316,28.6194
2022-05-23,31.7202,29.9523,31.8035,29.6283
2022-05-20,29.6283,30.6002,30.9057,26.9071
2022-05-19,29.4802,29.7579,31.0167,29.0174
2022-05-18,30.5354,33.9046,34.1823,30.1096
2022-05-17,35.3022,34.5247,35.4596,33.4603
2022-05-16,32.5069,32.6921,33.8213,31.6554
2022-05-13,33.4603,31.6091,33.8491,31.0167
2022-05-12,30.3873,29.9523,31.7202,28.2122
2022-05-11,31.3592,33.6917,35.654,31.0353
2022-05-10,34.6728,35.4596,36.0427,33.1364
2022-05-09,33.2011,35.3022,36.1445,32.6273
2022-05-06,37.5237,37.4311,39.2823,35.7558
2022-05-05,38.5418,42.9292,43.0587,36.8943
2022-05-04,44.9192,41.0687,45.1321,39.0602
2022-05-03,40.6707,40.4948,41.3649,39.4952
2022-05-02,40.5411,38.6992,40.5411,37.2182
2022-04-29,38.764,42.7625,44.2713,38.4308
2022-04-28,44.2065,41.2909,44.8729,40.6707
2022-04-27,39.4859,39.0231,41.6704,38.7825
2022-04-26,37.8661,41.4297,41.5778,37.8476
2022-04-25,42.5312,40.1524,42.6145,39.3934
2022-04-22,40.6985,44.3638,45.0488,40.5226
2022-04-21,44.4564,48.1218,49.5287,44.0306
2022-04-20,46.8352,48.4087,48.7141,46.4001
2022-04-19,46.9555,44.1787,47.2054,43.6696
2022-04-18,44.4656,43.2531,45.2987,43.2346
2022-04-14,44.0491,47.733,47.8719,43.9658
2022-04-13,47.4646,45.4005,47.9274,44.9007
2022-04-12,45.382,47.77,48.6771,44.8266
2022-04-11,45.9559,47.8996,48.1218,45.743
2022-04-08,49.686,51.1485,51.5465,49.3806
2022-04-07,52.0093,50.5931,52.9256,49.7601
2022-04-06,51.4169,52.7035,53.2125,50.1951
2022-04-05,55.6191,58.6828,59.016,55.0452
2022-04-04,59.4048,56.4799,59.4603,56.4799
2022-04-01,56.193,56.8316,57.2481,54.2862
2022-03-31,56.8686,59.2104,59.6362,56.5262
2022-03-30,59.2752,60.8395,61.3578,58.3589
2022-03-29,61.7743,60.2193,61.9872,58.8957
2022-03-28,58.2108,55.2951,58.2108,54.9619
2022-03-25,56.0726,56.3411,56.7205,54.0085
2022-03-24,56.2207,52.9349,56.2392,52.5276
2022-03-23,52.1574,53.1015,54.6472,52.0185
2022-03-22,54.675,52.5276,55.5173,52.3054
2022-03-21,52.4443,51.8797,53.2681,50.3432
2022-03-18,52.6757,49.3343,52.9997,48.5013
2022-03-17,49.7045,47.7978,49.7416,47.0943
2022-03-16,48.7141,45.9559,48.7327,43.901
2022-03-15,44.3176,41.2723,44.5952,40.8558
2022-03-14,40.2634,41.9758,43.503,39.9395
2022-03-11,42.6885,46.3261,46.4649,42.4756
2022-03-10,45.058,44.8174,45.4468,42.9384
2022-03-09,47.6404,46.0484,48.1495,44.9377
2022-03-08,42.5682,42.8088,46.5112,40.6337
2022-03-07,43.2161,48.3994,48.9826,43.068
2022-03-04,48.492,49.8156,50.5931,47.2795
2022-03-03,51.1392,54.3695,54.5176,50.3524
2022-03-02,53.1015,50.7227,53.7124,49.7786
2022-03-01,49.8804,52.6387,53.2218,48.6031
2022-02-28,53.0644,51.5927,53.6938,50.2969
2022-02-25,53.3606,51.8704,53.3606,49.5657
2022-02-24,51.1855,41.6056,51.3521,41.1983
2022-02-23,46.5297,51.602,52.2036,46.3168
2022-02-22,50.2877,49.9822,52.7035,48.5846
2022-02-18,51.7038,53.9252,54.1289,50.482
2022-02-17,53.3421,56.8131,57.1093,53.0182
2022-02-16,58.5717,57.498,59.2011,55.6746
2022-02-15,58.8031,56.9149,58.8957,56.4151
2022-02-14,54.5917,54.0641,55.8042,52.6387
2022-02-11,54.6102,60.2193,61.0061,53.8697
2022-02-10,60.0805,61.3763,64.5511,59.0901
2022-02-09,65.162,63.681,65.2545,62.7369
2022-02-08,61.1449,58.3218,61.5984,57.9608
2022-02-07,58.9142,60.4507,61.367,58.2663
2022-02-04,60.1638,58.3496,61.6817,57.7387
2022-02-03,59.4511,62.2834,63.6718,58.7291
2022-02-02,65.162,64.0513,65.4489,62.6999
2022-02-01,63.6347,63.4959,63.9124,60.8765
2022-01-31,63.246,58.7939,63.3293,57.8128
2022-01-28,58.6736,53.8975,58.7198,51.4909
2022-01-27,51.9722,55.5728,56.4058,51.3058
2022-01-26,52.9904,56.665,58.183,51.167
2022-01-25,52.1296,52.6757,55.1748,50.2044
2022-01-24,55.9986,52.2036,56.0819,46.4372
2022-01-21,55.1378,58.0627,60.1638,55.11
2022-01-20,58.5903,62.5333,64.6622,58.3681
2022-01-19,61.0338,64.2364,66.6059,60.7839
2022-01-18,63.6718,65.4212,66.8003,63.1072
2022-01-14,68.6052,65.5785,68.744,65.5785
2022-01-13,67.0132,73.3905,74.3254,66.393
2022-01-12,72.5297,73.2887,74.6216,71.4746
2022-01-11,71.6134,68.5497,71.8633,66.9762
2022-01-10,69.0865,65.995,69.3549,63.2552
2022-01-07,68.9477,70.8729,71.8725,67.6611
2022-01-06,71.0303,70.3453,73.2424,69.7252
2022-01-05,72.1688,78.4443,78.4443,72.0669
2022-01-04,79.481,82.5725,82.7483,77.6298
2022-01-03,82.0819,80.3603,82.2855,79.0644
2021-12-31,79.8142,80.7305,81.2859,79.7124
2021-12-30,81.036,82.6465,83.5628,80.7213
2021-12-29,82.6372,82.4521,83.6091,81.3599
2021-12-28,82.4521,84.2108,84.2663,81.795
2021-12-27,83.7665,79.6106,83.7757,79.555
2021-12-23,78.722,77.8056,79.6013,77.7223
2021-12-22,77.4909,74.2699,77.5835,73.5479
2021-12-21,74.4735,71.6782,74.6864,69.5678
2021-12-20,69.2994,68.6237,69.9103,67.7074
2021-12-17,71.8078,70.8451,73.9644,69.7437
2021-12-16,73.3535,80.8416,81.3692,71.9466
2021-12-15,80.1196,74.5012,80.3973,72.3076
2021-12-14,74.2514,75.2325,76.7782,71.4653
2021-12-13,78.0648,82.2022,82.702,77.7501
2021-12-10,81.869,79.5735,82.0171,78.8423
2021-12-09,77.1392,79.1385,80.712,76.9448
2021-12-08,79.7318,78.7631,79.8794,77.1208
2021-12-07,78.6616,75.4601,78.9291,75.1095
2021-12-06,71.2992,69.7769,71.8435,67.6918
2021-12-03,69.2141,73.5226,74.1869,66.5477
2021-12-02,72.8953,69.1126,73.8363,68.5313
2021-12-01,70.9209,76.5672,78.0342,70.7733
2021-11-30,74.0116,75.0357,77.0932,72.0649
2021-11-29,75.8938,73.4488,76.4658,73.089
2021-11-26,70.6995,73.1628,74.8143,69.7861
2021-11-24,76.3735,73.5134,76.4381,72.3233
2021-11-23,74.8143,74.353,75.3863,71.8989
2021-11-22,75.3402,79.0491,81.8907,75.1096
2021-11-19,77.9419,77.2038,78.7261,76.2443
2021-11-18,76.1429,75.3771,76.5396,73.6795
2021-11-17,74.0024,74.2146,75.4417,73.3197
2021-11-16,74.6944,72.1664,75.008,72.0557
2021-11-15,72.4432,73.5226,73.8363,71.2069
2021-11-12,72.6646,70.8379,72.9783,70.4411
2021-11-11,70.1736,70.5334,70.7179,69.7769
2021-11-10,69.0664,71.0408,72.1111,68.476
2021-11-09,72.7846,74.0485,74.2054,71.6313
2021-11-08,73.6518,73.292,74.0024,72.6646
2021-11-05,72.3878,72.9691,73.6979,71.1146
2021-11-04,71.4099,68.9834,71.8712,68.6144
2021-11-03,68.2638,67.3043,68.5867,66.1695
2021-11-02,67.0921,65.5974,67.5072,65.5974
2021-11-01,65.5329,65.6436,65.7358,64.2873
2021-10-29,65.5605,62.8204,65.6897,62.6451
2021-10-28,64.6656,63.9275,64.8963,63.6876
2021-10-27,62.8204,63.374,64.315,62.6912
2021-10-26,63.0787,63.7707,64.5641,62.9311
2021-10-25,62.5713,62.4975,63.171,61.7963
2021-10-22,61.907,62.4329,63.2632,61.1505
2021-10-21,62.5528,61.2612,62.6543,60.8921
2021-10-20,61.8516,62.5251,62.8204,61.049
2021-10-19,62.3406,61.0398,62.3776,60.6984
2021-10-18,60.6061,58.1059,60.6615,57.5892
2021-10-15,59.1207,58.3734,59.1207,57.7922
2021-10-14,57.6907,55.7532,57.7829,55.4949
2021-10-13,54.0648,53.7788,54.3877,52.7271
2021-10-12,53.133,54.6092,54.7476,52.8285
2021-10-11,53.9449,54.0833,56.1223,53.8619
2021-10-08,54.886,56.1407,56.2053,54.5723
2021-10-07,55.4764,55.3657,56.7219,55.172
2021-10-06,53.991,51.1955,54.1202,50.6327
2021-10-05,52.9116,50.9649,53.8342,50.9649
2021-10-04,50.7342,53.6866,53.7881,49.5256
2021-10-01,54.5446,52.7916,54.9505,51.2048
2021-09-30,52.2565,54.3324,55.0151,52.1827
2021-09-29,53.4006,54.2125,55.1166,53.1238
2021-09-28,53.622,56.5559,56.9987,53.4744
2021-09-27,58.8716,59.0285,59.5082,57.7184
2021-09-24,60.6615,59.3514,60.9106,59.2499
2021-09-23,60.5139,59.01,60.9198,58.5487
2021-09-22,58.2073,56.8419,58.807,56.0577
2021-09-21,55.8363,56.7958,57.2386,55.255
2021-09-20,55.8363,56.4175,57.3493,53.5021
2021-09-17,59.1115,61.4365,61.4365,58.7701
2021-09-16,61.9624,61.1966,62.1192,60.0341
2021-09-15,61.7963,60.8737,61.9624,59.8588
2021-09-14,60.2832,61.2796,61.6302,59.785
2021-09-13,60.4862,61.7502,62.2761,59.3145
2021-09-10,60.4677,63.2909,63.7707,60.274
2021-09-09,62.2484,63.1433,63.7891,62.1561
2021-09-08,63.0234,63.743,63.7615,61.6948
2021-09-07,63.8168,63.8537,64.149,62.8573
2021-09-03,63.7984,62.8573,64.1951,62.6912
2021-09-02,63.0603,63.8353,64.0844,62.2022
2021-09-01,63.171,63.7799,64.6287,63.0234
2021-08-31,63.171,64.3058,64.3335,62.8481
2021-08-30,64.1213,62.7005,64.3427,62.6912
2021-08-27,62.1007,60.4677,62.2668,60.2463
2021-08-26,60.4124,61.3258,61.6948,60.2555
2021-08-25,61.5657,62.1653,62.5897,61.2796
2021-08-24,61.7133,62.1561,62.3222,61.5103
2021-08-23,61.8978,60.071,62.1469,60.0618
2021-08-20,59.6282,58.1151,59.7204,57.5892
2021-08-19,57.4139,54.7937,57.9952,54.5815
2021-08-18,55.7624,57.7368,58.521,55.5595
2021-08-17,58.1428,58.5395,58.8163,57.0633
2021-08-16,59.6835,58.3827,59.6835,56.9342
2021-08-13,58.9085,58.0321,58.9085,57.8475
2021-08-12,57.9213,56.7312,58.0044,56.0577
2021-08-11,56.9342,57.5154,57.7922,56.0946
2021-08-10,56.9157,58.4841,58.6502,56.4452
2021-08-09,58.1889,58.9731,59.2776,58.0228
2021-08-06,58.7517,58.3088,58.9547,58.2258
2021-08-05,58.9547,58.2812,58.9639,57.746
2021-08-04,57.9583,57.58,58.3642,56.9618
2021-08-03,57.6446,56.7865,57.6999,55.4764
2021-08-02,56.4821,57.9029,58.152,56.2976
2021-07-30,57.1648,56.0577,57.3216,56.0577
2021-07-29,57.2847,56.3898,57.8291,56.3714
2021-07-28,56.4359,56.8142,57.3585,54.8583
2021-07-27,56.7035,58.1704,58.2073,54.5261
2021-07-26,58.3826,58.0228,58.6594,57.3585
2021-07-23,58.4288,57.5062,58.5303,56.9526
2021-07-22,56.7958,55.9008,56.8972,55.9008
2021-07-21,55.5687,53.9726,55.5779,53.6866
2021-07-20,53.9726,52.478,54.9505,51.5553
2021-07-19,51.7583,51.9797,52.4226,50.7527
2021-07-16,53.9265,55.9839,56.685,53.7604
2021-07-15,55.6056,56.9157,56.9249,54.6645
2021-07-14,57.091,57.1371,57.8475,56.2422
2021-07-13,55.8455,54.8122,56.9618,54.6553
2021-07-12,55.0889,55.541,55.7071,54.563
2021-07-09,54.969,53.2991,55.0889,53.0407
2021-07-08,53.5297,52.4134,53.9264,51.7122
2021-07-07,55.0613,55.2089,55.3842,53.7788
2021-07-06,54.2032,53.9357,54.9321,52.5979
2021-07-02,53.6312,52.3211,53.7235,52.2658
2021-07-01,51.4631,51.1955,51.4815,50.4943
2021-06-30,51.3155,51.2417,51.6845,50.808
2021-06-29,51.4631,50.3375,51.5184,50.0884
2021-06-28,50.3929,49.3964,50.522,49.3872
2021-06-25,48.8798,49.1566,49.2396,48.5845
2021-06-24,49.0182,49.0274,49.4426,48.7229
2021-06-23,48.0494,48.3447,48.603,47.8188
2021-06-22,48.2616,46.9792,48.3262,46.7301
2021-06-21,47.0069,45.6691,47.053,44.6911
2021-06-18,45.503,46.1858,46.6378,45.3739
2021-06-17,46.8685,44.8388,47.3667,44.8388
2021-06-16,45.2539,46.1396,46.5271,43.9069
2021-06-15,46.0197,46.6378,46.7209,45.7337
2021-06-14,46.9054,45.6599,46.9054,45.0694
2021-06-11,45.4661,44.8941,45.4661,44.7373
2021-06-10,44.7281,43.9346,45.0141,43.5471
2021-06-09,43.7409,44.2298,44.4974,43.667
2021-06-08,43.667,44.2852,44.8111,43.2888
2021-06-07,43.6209,43.5287,43.787,43.0028
2021-06-04,43.6209,42.0986,43.8054,42.0525
2021-06-03,41.2775,41.4897,41.951,40.5117
2021-06-02,42.44,41.8587,42.9843,41.6281
2021-06-01,41.6373,42.7998,42.9474,41.379
2021-05-28,42.237,42.4677,42.9751,42.1816
2021-05-27,41.8403,42.3385,42.8828,41.7757
2021-05-26,42.5322,42.7629,43.0305,42.0709
2021-05-25,42.5507,43.0489,43.2888,42.2186
2021-05-24,42.4308,41.4989,42.8828,41.2683
2021-05-21,40.318,41.6189,41.748,40.2073
2021-05-20,40.9823,39.2385,41.379,39.2293
2021-05-19,38.7772,36.5722,38.8418,36.443
2021-05-18,38.3805,39.6998,39.912,38.3067
2021-05-17,39.3216,39.4969,39.5338,38.2144
2021-05-14,40.2073,38.9525,40.604,38.7495
2021-05-13,37.7531,37.3933,38.7034,36.9689
2021-05-12,36.3231,37.9469,38.5097,35.9725
2021-05-11,39.7091,37.7347,39.8751,37.4118
2021-05-10,40.0412,42.6983,42.7352,39.9489
2021-05-07,43.2334,43.4272,44.0176,42.7168
2021-05-06,42.237,40.9638,42.2647,40.0227
2021-05-05,40.9915,42.1355,42.44,40.7331
2021-05-04,41.259,42.6337,42.6706,39.829
2021-05-03,43.667,44.6173,44.9679,43.2703
2021-04-30,44.0545,44.4974,45.217,43.6855
2021-04-29,45.9182,47.2099,47.3206,44.5066
2021-04-28,46.0197,46.6378,46.6932,45.6599
2021-04-27,47.339,47.9756,48.0402,46.8039
2021-04-26,47.7265,46.9515,47.8188,46.9146
2021-04-23,46.8962,45.217,47.3851,45.2078
2021-04-22,44.9956,46.4072,46.9423,44.3313
2021-04-21,46.6009,44.8572,46.6378,44.5804
2021-04-20,45.2539,46.1396,46.767,44.4513
2021-04-19,46.4533,47.0715,47.6896,45.6137
2021-04-16,47.6896,47.9018,47.9203,47.0622
2021-04-15,47.7358,46.6194,47.7911,46.5733
2021-04-14,45.3554,46.7762,46.9054,45.0694
2021-04-13,46.9146,46.1396,46.9608,45.8444
2021-04-12,45.6507,45.8444,46.0105,44.8757
2021-04-09,46.2319,44.3867,46.2688,44.2298
2021-04-08,44.9864,44.2852,44.9864,44.073
2021-04-07,43.1227,42.2831,43.2888,41.8218
2021-04-06,42.4308,42.6891,43.1596,41.9879
2021-04-05,42.8921,41.2221,43.1596,40.9638
2021-04-01,40.3918,39.4507,40.4564,39.3031
2021-03-31,38.1222,37.2365,38.8326,37.1811
2021-03-30,36.5722,36.729,36.8213,35.7511
2021-03-29,37.4763,37.8085,38.076,36.6368
2021-03-26,38.0945,35.3359,38.1775,35.3174
2021-03-25,35.4282,34.6163,35.871,34.0166
2021-03-24,35.4651,37.4487,37.4579,35.4651
2021-03-23,36.7936,37.8362,38.3159,36.5076
2021-03-22,37.5132,35.9909,38.0299,35.9356
2021-03-19,35.3636,35.788,36.24,34.9023
2021-03-18,35.8064,37.5132,37.624,35.6127
2021-03-17,39.1186,38.1129,39.6906,37.3103
2021-03-16,39.1832,39.0448,40.2257,38.6019
2021-03-15,38.279,37.135,38.3159,36.6921
2021-03-12,37.0888,36.5445,37.0888,35.7972
2021-03-11,37.8638,37.1073,38.5466,36.9781
2021-03-10,35.6035,37.2457,37.2549,35.4927
2021-03-09,36.0371,35.013,36.6552,34.8561
2021-03-08,32.7526,35.1791,35.6496,32.6142
2021-03-05,35.3082,34.5424,35.5389,31.9222
2021-03-04,33.3984,35.4835,36.2031,32.0606
2021-03-03,35.7326,38.1406,38.4635,35.6496
2021-03-02,38.6204,40.7516,40.8162,38.5466
2021-03-01,40.5154,38.9073,40.6667,38.2384
2021-02-26,37.1248,37.5594,38.7043,36.0629
2021-02-25,36.5362,39.6611,40.4213,35.9817
2021-02-24,40.7867,38.1646,40.8476,37.2319
2021-02-23,38.995,37.4754,39.6555,35.4088
2021-02-22,39.3437,40.5588,40.9324,39.2404
2021-02-19,42.0571,42.9852,43.0434,41.5174
2021-02-18,42.3219,41.4832,42.4298,40.6603
2021-02-17,42.881,42.8801,43.1698,41.6096
2021-02-16,44.1699,45.0058,45.1552,43.7787
2021-02-12,44.5371,43.548,44.5647,43.1781
2021-02-11,43.8294,43.2297,43.9161,42.8478
2021-02-10,42.4105,43.1707,43.3128,41.3937
2021-02-09,42.6116,42.4344,43.2454,42.4197
2021-02-08,42.797,42.0017,42.8266,41.8218
2021-02-05,41.5174,42.142,42.1632,41.1945
2021-02-04,41.712,40.5957,41.76,40.2322
2021-02-03,39.9342,40.6197,40.7793,39.5808
2021-02-02,40.2884,39.8493,40.6104,39.6961
2021-02-01,38.7597,37.2724,39.2339,36.4892
2021-01-29,36.0528,38.1987,38.6019,35.3829
2021-01-28,38.8215,38.9138,40.6483,38.4737
2021-01-27,38.3214,39.8382,40.3613,37.2125
2021-01-26,40.6234,40.8715,41.0662,40.1335
2021-01-25,40.5634,40.9371,41.259,37.612
2021-01-22,39.5006,39.4876,40.1039,39.3474
2021-01-21,39.9683,39.0106,40.3503,38.565
2021-01-20,38.517,37.0455,38.8519,37.0455
2021-01-19,36.3674,35.6976,36.5067,35.3562
2021-01-15,35.0084,35.9679,36.3858,34.8285
2021-01-14,36.098,37.3093,37.5234,35.9384
2021-01-13,37.0888,36.4993,37.4071,36.3508
2021-01-12,36.3941,36.8028,36.8517,35.3267
2021-01-11,36.8536,36.7032,37.707,36.4458
2021-01-08,37.8426,37.707,38.1295,36.5952
2021-01-07,37.0944,35.3728,37.338,35.3276
2021-01-06,34.3422,34.691,36.443,34.0931
2021-01-05,36.336,35.239,36.4144,35.204
2021-01-04,35.6191,37.9598,37.9709,34.1365
2020-12-31,37.5068,37.3066,37.6701,36.4984
2020-12-30,37.2263,37.707,37.9395,37.0898
2020-12-29,37.3029,38.4875,38.6148,37.135
2020-12-28,37.838,37.5723,38.0576,37.1645
2020-12-24,36.6275,36.0352,36.86,36.0352
2020-12-23,35.8249,36.9154,36.9154,35.7446
2020-12-22,36.7235,36.443,37.2226,35.9605
2020-12-21,35.7631,34.3828,35.8433,33.3837
2020-12-18,35.7243,36.2723,36.2723,35.0157
2020-12-17,36.0924,35.9817,36.3434,35.5951
2020-12-16,35.2307,34.715,35.6127,34.3515
2020-12-15,34.5194,34.0046,34.5194,33.3292
2020-12-14,32.9223,32.9454,33.7674,32.8255
2020-12-11,32.581,32.1843,32.581,31.4471
2020-12-10,32.7471,31.9508,33.2157,31.782
2020-12-09,32.569,34.6035,34.8457,32.3019
2020-12-08,34.6594,34.1924,34.9586,33.761
2020-12-07,34.3263,34.0143,34.5622,33.8987
2020-12-04,34.018,33.1866,34.018,32.9214
2020-12-03,33.004,33.2068,33.6785,32.7892
2020-12-02,33.0829,32.848,33.1829,32.089
2020-12-01,33.3371,32.8498,33.7629,32.4011
2020-11-30,32.0432,31.3687,32.1184,30.2831
2020-11-27,31.4091,31.4146,31.7458,31.2108
2020-11-25,30.8685,30.8796,31.2732,30.5529
2020-11-24,30.6648,29.7499,30.8447,29.1608
2020-11-23,29.5278,29.7701,30.3299,28.7331
2020-11-20,29.5168,30.429,30.5474,29.4728
2020-11-19,30.4657,29.5058,30.5942,29.1277
2020-11-18,29.715,30.6024,30.9686,29.7004
2020-11-17,30.7419,30.7584,31.2136,30.3106
2020-11-16,31.2751,30.3657,31.3843,30.1454
2020-11-13,30.3592,30.2583,30.5198,29.437
2020-11-12,29.5645,30.3859,30.8612,29.1819
2020-11-11,30.3987,29.2828,30.6465,29.1323
2020-11-10,28.3716,29.2057,29.9068,27.6852
2020-11-09,30.1491,32.7177,33.5894,30.0243
2020-11-06,30.7502,30.217,31.0374,28.9662
2020-11-05,30.5152,30.1941,30.6869,29.7059
2020-11-04,27.8696,27.2942,28.4156,26.4289
2020-11-03,24.9955,24.2329,25.5296,23.9548
2020-11-02,23.6749,24.0613,24.6211,23.0142
2020-10-30,23.5391,24.1631,24.5568,22.6517
2020-10-29,25.2093,24.3393,26.0352,24.2567
2020-10-28,23.9824,25.9581,25.9911,23.9034
2020-10-27,27.5438,27.5301,27.8549,27.0712
2020-10-26,27.1079,28.0798,28.7029,26.0636
2020-10-23,28.9974,29.2342,29.2342,28.2936
2020-10-22,29.1654,29.5673,29.8398,28.0954
2020-10-21,29.5682,29.4572,30.3124,29.3305
2020-10-20,29.6581,29.6829,30.5767,29.136
2020-10-19,29.3884,31.6256,31.8523,29.0617
2020-10-16,31.0943,31.8541,32.2148,31.0291
2020-10-15,31.3274,30.1335,31.5219,29.9334
2020-10-14,31.7835,32.6066,33.0517,31.0576
2020-10-13,32.3185,33.2958,33.4178,31.9193
2020-10-12,32.9177,31.8835,33.539,31.3118
2020-10-09,30.462,29.5499,30.462,29.5031
2020-10-08,29.0727,29.359,29.3984,28.7974
2020-10-07,28.6395,28.0155,28.8148,27.9889
2020-10-06,27.1859,28.2853,29.0993,26.8877
2020-10-05,28.5331,27.3236,28.5395,27.2539
2020-10-02,26.7262,26.8657,28.1981,26.4215
2020-10-01,28.9552,29.1956,29.337,28.4202
2020-09-30,28.0651,27.4044,28.9038,27.3236
2020-09-29,27.3823,27.5668,27.8705,27.2309
2020-09-28,27.6677,27.5301,27.6677,26.8088
2020-09-25,26.1857,24.4999,26.3665,23.9897
2020-09-24,24.3779,23.3088,25.3011,23.2941
2020-09-23,24.0273,26.5115,26.5766,23.7676
2020-09-22,26.5344,26.1536,26.6766,24.8413
2020-09-21,25.2919,23.1877,25.2946,23.0803
2020-09-18,24.6449,26.1233,26.2619,23.7309
2020-09-17,25.9838,24.7771,26.5693,24.6862
2020-09-16,26.7299,28.3835,28.4294,26.6583
2020-09-15,28.0146,28.4982,28.5716,27.4484
2020-09-14,27.1777,26.7996,27.587,26.506
2020-09-11,25.5571,26.9648,27.2089,24.5807
2020-09-10,26.2674,29.2635,29.4003,25.6828
2020-09-09,28.0183,27.4667,28.8699,26.6142
2020-09-08,25.6378,26.227,28.267,25.4699
